"item_id";"pv";"fav";"cart";"buy";"user_buy_rate"
4162838;1;0;0;0;0.0
4162916;1;0;0;0;0.0
4163794;1;0;0;0;0.0
4164203;1;0;0;0;0.0
4164339;1;0;0;0;0.0
4166438;1;0;0;0;0.0
4166595;1;0;0;0;0.0
4166640;1;0;0;0;0.0
4166991;1;0;0;0;0.0
4167764;1;0;0;0;0.0
4168202;2;0;0;0;0.0
4169114;1;0;0;0;0.0
4169552;1;0;0;0;0.0
4169972;1;0;0;0;0.0
4170622;1;0;0;0;0.0
4171853;0;1;0;0;0.0
4172253;1;0;0;0;0.0
4173277;1;0;0;0;0.0
4173806;3;0;0;0;0.0
4174337;1;0;1;0;0.0
4174416;1;0;0;0;0.0
4175022;1;0;0;0;0.0
4175407;1;0;0;0;0.0
4175826;1;0;0;0;0.0
4175970;1;0;0;0;0.0
4176208;2;1;0;0;0.0
4176277;1;0;0;0;0.0
4177658;0;0;1;0;0.0
4179653;1;0;0;0;0.0
4180047;1;0;0;0;0.0
4180866;1;0;0;0;0.0
4181727;1;0;0;0;0.0
4184289;1;0;0;0;0.0
4185040;2;0;0;0;0.0
4186661;1;0;0;0;0.0
4186956;1;0;0;0;0.0
4187296;1;0;0;0;0.0
4189136;0;1;0;0;0.0
4190059;1;0;0;0;0.0
4190395;2;0;0;0;0.0
4193236;2;0;0;0;0.0
4193257;1;0;0;0;0.0
4194099;3;0;0;0;0.0
4194968;1;0;0;0;0.0
4195345;3;1;0;0;0.0
4196699;1;0;0;0;0.0
4196749;0;0;1;0;0.0
4196768;0;1;0;0;0.0
4197259;1;0;0;0;0.0
4197445;1;0;0;0;0.0
4197997;1;0;0;0;0.0
4199188;1;0;0;0;0.0
4199818;1;0;0;0;0.0
4200550;1;0;0;0;0.0
4200621;1;0;0;0;0.0
4201598;3;0;0;0;0.0
4202979;3;0;0;0;0.0
4203428;2;0;0;0;0.0
4203863;1;0;0;0;0.0
4204672;1;0;0;0;0.0
4207513;1;0;0;0;0.0
4209569;1;0;0;0;0.0
4210708;1;0;0;0;0.0
4211103;1;0;0;0;0.0
4211684;1;0;0;0;0.0
4214693;1;0;0;0;0.0
4214799;1;0;0;0;0.0
4215170;1;0;0;0;0.0
4216407;1;0;1;0;0.0
4216413;1;0;0;0;0.0
4217143;1;0;0;0;0.0
4218048;1;0;0;0;0.0
4219594;1;0;0;0;0.0
4219853;1;0;0;0;0.0
4220668;3;0;0;0;0.0
4221553;0;0;1;0;0.0
4222164;0;0;1;0;0.0
4222962;1;0;0;0;0.0
4223281;1;0;0;0;0.0
4223406;3;0;1;0;0.0
4224639;1;0;0;0;0.0
4224799;1;0;0;0;0.0
4225137;0;0;1;0;0.0
4225296;1;0;0;0;0.0
4225949;1;0;0;0;0.0
4226323;1;0;0;0;0.0
4228407;1;0;0;0;0.0
4229844;2;0;0;0;0.0
4229967;1;0;0;0;0.0
4230558;1;0;0;0;0.0
4231711;1;0;0;0;0.0
4233504;4;0;0;0;0.0
4234177;1;0;0;0;0.0
4234347;1;0;0;0;0.0
4235711;1;0;1;0;0.0
4236253;1;0;0;0;0.0
4236307;1;0;0;0;0.0
4236493;1;0;0;0;0.0
4239385;2;0;1;0;0.0
4239631;1;0;0;0;0.0
4240061;1;0;0;0;0.0
4240539;1;0;0;0;0.0
4240601;1;0;0;0;0.0
4241033;1;1;0;0;0.0
4242433;1;0;0;0;0.0
4242503;2;0;0;0;0.0
4242765;2;0;0;0;0.0
4242870;0;0;1;0;0.0
4243305;1;0;0;0;0.0
4245377;1;0;0;0;0.0
4245590;1;0;0;0;0.0
4245830;1;0;0;0;0.0
4247714;1;0;0;0;0.0
4248163;1;0;0;0;0.0
4249719;0;1;0;0;0.0
4250596;1;0;0;0;0.0
4250767;1;0;0;0;0.0
4250875;1;0;0;0;0.0
4251453;1;0;0;0;0.0
4251695;1;0;0;0;0.0
4251948;1;0;0;0;0.0
4252005;1;0;0;0;0.0
4252293;3;0;0;0;0.0
4252307;1;0;0;0;0.0
4253399;1;0;0;0;0.0
4253821;1;0;0;0;0.0
4254725;1;0;1;0;0.0
4256401;0;0;1;0;0.0
4256822;1;0;0;0;0.0
4257080;1;0;0;0;0.0
4257557;1;0;0;0;0.0
4257751;1;0;0;0;0.0
4257767;1;0;0;0;0.0
4258000;2;0;0;0;0.0
4261684;1;0;0;0;0.0
4261761;1;0;0;0;0.0
4262461;1;0;0;0;0.0
4262763;1;0;0;0;0.0
4262948;1;0;1;0;0.0
4263005;1;0;0;0;0.0
4265047;1;0;0;0;0.0
4265303;1;0;0;0;0.0
4265967;1;0;0;0;0.0
4266082;2;0;0;0;0.0
4266979;1;0;0;0;0.0
4267590;1;0;0;0;0.0
4267880;1;0;0;0;0.0
4268091;1;0;0;0;0.0
4268137;1;0;0;0;0.0
4268168;2;0;0;0;0.0
4268749;1;0;0;0;0.0
4268831;1;0;0;0;0.0
4269545;1;0;0;0;0.0
4269556;1;0;0;0;0.0
4270589;1;0;0;0;0.0
4271514;1;0;0;0;0.0
4272037;2;0;0;0;0.0
4272252;0;0;1;0;0.0
4272911;4;0;0;0;0.0
4275344;2;0;0;0;0.0
4275589;1;0;0;0;0.0
4276370;1;0;0;0;0.0
4276425;1;0;0;0;0.0
4276556;1;0;0;0;0.0
4278153;1;0;0;0;0.0
4278976;1;0;0;0;0.0
4279134;0;0;1;0;0.0
4279510;1;0;0;0;0.0
4279590;1;0;0;0;0.0
4279696;1;0;0;0;0.0
4280461;1;0;0;0;0.0
4280854;1;0;0;0;0.0
4282888;1;0;0;0;0.0
4285684;1;0;0;0;0.0
4285779;1;0;0;0;0.0
4285928;1;0;0;0;0.0
4286083;1;0;0;0;0.0
4287793;0;1;0;0;0.0
4288338;1;0;0;0;0.0
4288939;1;0;0;0;0.0
4289765;1;0;0;0;0.0
4290972;1;0;0;0;0.0
4291266;1;0;0;0;0.0
4291526;1;0;0;0;0.0
4292301;1;0;0;0;0.0
4292331;1;0;0;0;0.0
4295051;1;0;0;0;0.0
4295101;1;0;0;0;0.0
4296097;1;0;0;0;0.0
4297954;1;0;0;0;0.0
4298651;1;0;0;0;0.0
4299634;1;0;0;0;0.0
4300529;1;0;0;0;0.0
4300831;1;0;0;0;0.0
4301063;1;0;0;0;0.0
4303151;1;0;0;0;0.0
4303548;1;0;0;0;0.0
4306269;1;0;0;0;0.0
4306356;0;1;0;0;0.0
4307285;1;0;0;0;0.0
4307461;1;0;0;0;0.0
4307760;1;0;0;0;0.0
4309692;1;0;0;0;0.0
4310484;1;0;0;0;0.0
4310655;1;0;0;0;0.0
4310972;1;0;0;0;0.0
4311760;2;0;0;0;0.0
4315269;1;0;0;0;0.0
4315275;1;0;0;0;0.0
4315813;1;0;0;0;0.0
4316248;0;0;1;0;0.0
4317175;1;0;0;0;0.0
4317358;2;0;0;0;0.0
4317878;1;0;0;0;0.0
4318526;1;0;0;0;0.0
4318801;1;0;0;0;0.0
4320891;1;0;0;0;0.0
4321527;2;0;0;0;0.0
4322202;1;0;0;0;0.0
4322294;1;0;0;0;0.0
4322390;0;0;1;0;0.0
4322829;1;0;0;0;0.0
4323030;1;1;0;0;0.0
4323574;1;0;0;0;0.0
4323737;0;0;1;0;0.0
4324013;2;0;1;0;0.0
4325016;1;0;0;0;0.0
4327174;1;0;0;0;0.0
4329682;1;0;0;0;0.0
4329848;1;0;0;0;0.0
4330999;1;0;0;0;0.0
4331719;1;0;0;0;0.0
4334199;1;0;0;0;0.0
4334638;1;0;0;0;0.0
4335279;1;0;0;0;0.0
4335563;1;0;0;0;0.0
4335852;1;0;0;0;0.0
4336158;1;0;0;0;0.0
4336453;2;0;0;0;0.0
4336582;2;1;1;0;0.0
4337322;1;0;0;0;0.0
4337528;0;0;1;0;0.0
4337617;1;0;0;0;0.0
4338529;1;0;0;0;0.0
4338890;1;0;0;0;0.0
4339502;2;0;0;0;0.0
4340662;1;0;0;0;0.0
4341081;1;0;0;0;0.0
4341404;1;0;0;0;0.0
4341888;1;0;0;0;0.0
4342010;1;0;0;0;0.0
4342191;1;0;1;0;0.0
4343052;1;0;0;0;0.0
4343122;1;0;0;0;0.0
4343248;1;0;0;0;0.0
4343851;2;0;1;0;0.0
4344804;1;0;1;0;0.0
4345120;1;0;0;0;0.0
4345645;1;0;0;0;0.0
4346024;0;0;1;0;0.0
4346688;0;0;1;0;0.0
4347789;1;0;0;0;0.0
4348368;2;0;0;0;0.0
4349084;1;0;0;0;0.0
4349467;2;0;0;0;0.0
4351394;1;0;0;0;0.0
4352300;2;0;0;0;0.0
4353332;1;0;0;0;0.0
4354987;1;0;0;0;0.0
4355642;2;0;0;0;0.0
4356352;1;0;0;0;0.0
4358137;1;0;0;0;0.0
4358533;3;0;0;0;0.0
4360696;2;0;0;0;0.0
4360793;1;0;0;0;0.0
4360829;1;0;0;0;0.0
4361005;1;0;0;0;0.0
4361428;1;0;0;0;0.0
4361482;1;0;0;0;0.0
4361728;1;0;0;0;0.0
4363572;0;0;1;0;0.0
4363644;1;0;0;0;0.0
4364467;3;0;0;0;0.0
4364689;1;0;0;0;0.0
4364717;1;0;0;0;0.0
4365347;1;0;0;0;0.0
4365359;1;0;0;0;0.0
4366484;1;0;0;0;0.0
4366498;1;0;0;0;0.0
4367432;1;0;0;0;0.0
4367802;1;0;0;0;0.0
4368133;1;0;0;0;0.0
4368142;1;0;0;0;0.0
4368622;0;0;1;0;0.0
4369021;1;0;0;0;0.0
4369656;0;0;1;0;0.0
4369705;1;0;0;0;0.0
4371907;1;0;0;0;0.0
4373379;2;0;0;0;0.0
4374009;1;0;0;0;0.0
4374215;1;0;0;0;0.0
4375167;1;0;0;0;0.0
4375213;1;0;0;0;0.0
4375823;1;0;0;0;0.0
4377160;1;0;0;0;0.0
4377197;1;0;0;0;0.0
4377448;2;0;0;0;0.0
4379106;1;0;0;0;0.0
4382232;1;0;0;0;0.0
4382534;1;0;0;0;0.0
4382588;1;0;0;0;0.0
4384078;1;0;0;0;0.0
4386576;1;0;0;0;0.0
4388682;1;0;0;0;0.0
4389970;1;0;0;0;0.0
4390212;2;0;0;0;0.0
4390373;1;0;0;0;0.0
4391644;1;0;0;0;0.0
4393518;1;0;0;0;0.0
4395340;2;0;0;0;0.0
4395461;1;0;0;0;0.0
4396425;1;0;0;0;0.0
4397351;1;0;0;0;0.0
4398379;0;1;0;0;0.0
4399545;1;0;0;0;0.0
4400853;1;0;0;0;0.0
4401508;1;0;0;0;0.0
4401676;1;0;0;0;0.0
4401690;1;0;0;0;0.0
4402340;1;0;0;0;0.0
4402638;1;0;0;0;0.0
4402730;1;0;0;0;0.0
4403627;1;0;0;0;0.0
4405251;2;0;0;0;0.0
4405285;1;0;0;0;0.0
4406071;1;0;0;0;0.0
4406638;1;0;0;0;0.0
4406765;1;0;0;0;0.0
4407447;1;0;0;0;0.0
4407999;1;0;0;0;0.0
4408134;1;0;0;0;0.0
4408704;1;0;0;0;0.0
4409126;1;0;0;0;0.0
4409813;1;0;0;0;0.0
4412186;1;0;0;0;0.0
4413761;1;0;0;0;0.0
4413835;1;0;0;0;0.0
4414156;1;0;0;0;0.0
4415050;1;0;0;0;0.0
4416356;1;0;0;0;0.0
4416669;1;0;1;0;0.0
4417392;2;0;0;0;0.0
4417920;1;0;0;0;0.0
4418521;1;0;0;0;0.0
4419300;2;0;0;0;0.0
4419551;1;0;0;0;0.0
4419569;1;0;0;0;0.0
4419855;1;0;0;0;0.0
4420501;1;0;0;0;0.0
4421001;1;0;0;0;0.0
4421208;1;0;0;0;0.0
4422179;1;0;0;0;0.0
4423698;1;0;0;0;0.0
4424126;1;0;0;0;0.0
4424942;1;0;0;0;0.0
4425706;2;0;0;0;0.0
4426488;1;0;0;0;0.0
4427745;1;0;0;0;0.0
4427788;2;0;0;0;0.0
4429200;1;0;0;0;0.0
4431529;1;0;0;0;0.0
4431970;1;0;0;0;0.0
4432053;1;0;0;0;0.0
4432396;1;0;1;0;0.0
4433406;0;0;1;0;0.0
4433659;2;0;0;0;0.0
4433933;1;0;0;0;0.0
4434036;1;0;0;0;0.0
4435032;1;0;0;0;0.0
4436381;1;0;0;0;0.0
4436541;1;0;0;0;0.0
4438066;1;0;1;0;0.0
4438708;1;0;0;0;0.0
4440086;1;0;0;0;0.0
4440281;2;0;0;0;0.0
4441210;1;0;0;0;0.0
4441581;1;0;0;0;0.0
4443059;1;0;0;0;0.0
4446117;1;0;0;0;0.0
4446777;0;0;1;0;0.0
4448187;1;0;0;0;0.0
4448768;0;0;1;0;0.0
4448832;1;0;0;0;0.0
4449648;1;0;0;0;0.0
4452057;1;0;0;0;0.0
4453374;4;0;0;0;0.0
4454328;1;0;0;0;0.0
4454586;2;1;1;0;0.0
4455256;1;0;0;0;0.0
4456426;2;0;0;0;0.0
4456711;1;0;0;0;0.0
4456776;1;0;0;0;0.0
4457057;1;0;0;0;0.0
4458275;3;0;0;0;0.0
4459731;1;0;0;0;0.0
4460109;1;0;0;0;0.0
4460461;2;0;0;0;0.0
4460543;1;0;0;0;0.0
4462327;1;0;1;0;0.0
4462510;1;0;0;0;0.0
4462540;1;0;1;0;0.0
4462705;1;1;0;0;0.0
4463328;1;0;0;0;0.0
4464162;3;0;1;0;0.0
4465930;1;0;0;0;0.0
4466153;1;0;0;0;0.0
4466155;1;0;0;0;0.0
4466965;0;1;0;0;0.0
4468885;1;0;0;0;0.0
4469940;1;0;0;0;0.0
4470410;0;0;1;0;0.0
4472621;1;0;0;0;0.0
4472703;1;0;0;0;0.0
4473225;1;0;0;0;0.0
4473334;1;0;0;0;0.0
4473922;1;0;0;0;0.0
4474272;1;0;1;0;0.0
4474412;1;0;0;0;0.0
4474615;1;0;0;0;0.0
4476081;1;0;0;0;0.0
4476273;1;0;0;0;0.0
4477381;1;0;0;0;0.0
4477446;1;0;0;0;0.0
4477613;1;0;0;0;0.0
4479173;1;0;0;0;0.0
4479239;1;0;0;0;0.0
4480283;1;0;0;0;0.0
4482753;1;0;0;0;0.0
4483303;1;0;0;0;0.0
4484945;1;0;0;0;0.0
4485074;1;0;0;0;0.0
4485636;1;0;0;0;0.0
4486022;1;0;0;0;0.0
4487828;1;0;0;0;0.0
4487876;1;0;0;0;0.0
4487894;1;0;0;0;0.0
4488870;1;0;0;0;0.0
4489704;1;0;0;0;0.0
4489757;2;0;0;0;0.0
4489811;1;0;0;0;0.0
4490327;2;0;0;0;0.0
4490602;1;0;0;0;0.0
4491210;6;0;0;0;0.0
4491381;2;0;1;0;0.0
4491401;1;0;0;0;0.0
4491813;1;0;0;0;0.0
4491854;1;0;0;0;0.0
4492227;1;0;0;0;0.0
4494287;1;0;0;0;0.0
4494618;1;0;0;0;0.0
4495787;7;0;0;0;0.0
4496005;1;0;0;0;0.0
4497653;1;0;0;0;0.0
4498950;0;0;1;0;0.0
4501160;1;0;0;0;0.0
4501303;1;0;0;0;0.0
4501484;1;0;0;0;0.0
4502130;4;0;0;0;0.0
4502269;1;0;0;0;0.0
4503026;1;0;0;0;0.0
4504571;1;0;0;0;0.0
4504750;1;0;0;0;0.0
4504995;1;0;0;0;0.0
4505140;1;0;1;0;0.0
4505388;1;0;0;0;0.0
4505916;1;1;0;0;0.0
4505965;1;0;0;0;0.0
4506337;1;0;0;0;0.0
4506774;1;0;0;0;0.0
4507189;1;0;0;0;0.0
4507320;1;0;0;0;0.0
4507503;1;0;0;0;0.0
4507873;1;0;0;0;0.0
4507984;1;0;0;0;0.0
4509020;1;0;0;0;0.0
4509649;1;0;0;0;0.0
4509982;2;0;0;0;0.0
4510220;0;0;1;0;0.0
4511172;1;0;1;0;0.0
4511512;1;0;0;0;0.0
4511927;1;0;0;0;0.0
4512065;1;0;0;0;0.0
4512563;1;0;0;0;0.0
4512833;1;0;0;0;0.0
4513158;1;0;0;0;0.0
4513360;1;0;0;0;0.0
4514061;1;0;0;0;0.0
4514913;2;0;0;0;0.0
4515398;2;0;0;0;0.0
4515451;2;0;0;0;0.0
4515824;1;0;0;0;0.0
4517411;1;0;0;0;0.0
4517915;1;0;0;0;0.0
4518271;1;0;0;0;0.0
4518981;0;0;1;0;0.0
4519618;2;0;0;0;0.0
4519733;1;0;0;0;0.0
4521097;1;0;0;0;0.0
4521661;1;0;0;0;0.0
4522484;1;0;0;0;0.0
4523003;1;0;0;0;0.0
4523039;0;0;1;0;0.0
4523164;1;0;0;0;0.0
4524856;7;1;0;0;0.0
4525281;1;0;0;0;0.0
4525461;1;0;0;0;0.0
4525596;1;0;0;0;0.0
4526575;1;0;0;0;0.0
4526880;1;0;0;0;0.0
4527114;0;0;1;0;0.0
4527958;1;0;0;0;0.0
4529073;1;0;0;0;0.0
4529158;2;0;0;0;0.0
4531940;1;0;0;0;0.0
4533729;1;0;0;0;0.0
4534094;1;0;0;0;0.0
4534559;1;0;0;0;0.0
4534677;1;0;0;0;0.0
4534911;2;0;0;0;0.0
4536261;1;0;0;0;0.0
4536540;2;0;0;0;0.0
4536555;1;0;0;0;0.0
4536892;1;0;0;0;0.0
4537072;1;0;1;0;0.0
4537451;1;0;0;0;0.0
4538407;1;0;0;0;0.0
4539271;1;0;0;0;0.0
4540445;1;0;0;0;0.0
4541217;1;0;0;0;0.0
4542307;1;0;0;0;0.0
4542523;1;0;0;0;0.0
4543664;1;0;0;0;0.0
4544161;0;1;0;0;0.0
4545050;1;0;0;0;0.0
4545148;1;0;0;0;0.0
4545241;1;0;0;0;0.0
4546029;2;0;0;0;0.0
4546881;1;0;0;0;0.0
4548491;1;0;0;0;0.0
4549409;1;0;0;0;0.0
4550306;1;0;1;0;0.0
4550511;1;0;0;0;0.0
4550993;1;0;0;0;0.0
4551219;2;0;0;0;0.0
4551464;1;0;0;0;0.0
4551513;1;0;0;0;0.0
4553393;1;0;0;0;0.0
4553477;1;0;0;0;0.0
4554095;1;0;0;0;0.0
4555264;1;0;0;0;0.0
4555318;1;1;0;0;0.0
4556049;1;0;0;0;0.0
4556353;1;0;0;0;0.0
4557181;1;0;0;0;0.0
4557399;1;0;0;0;0.0
4558140;1;0;0;0;0.0
4558727;1;0;0;0;0.0
4559969;1;0;0;0;0.0
4564424;1;0;0;0;0.0
4566729;1;0;0;0;0.0
4567001;1;0;0;0;0.0
4567351;1;0;0;0;0.0
4568378;1;1;0;0;0.0
4568712;1;0;0;0;0.0
4569711;1;0;0;0;0.0
4572617;2;1;0;0;0.0
4573227;1;0;0;0;0.0
4574152;1;0;0;0;0.0
4574230;1;0;0;0;0.0
4574335;0;0;1;0;0.0
4574698;1;0;0;0;0.0
4574739;41;0;0;0;0.0
4575246;1;0;0;0;0.0
4575840;1;0;0;0;0.0
4576241;1;0;0;0;0.0
4577122;1;0;0;0;0.0
4577301;1;0;0;0;0.0
4577378;1;0;0;0;0.0
4577471;1;0;0;0;0.0
4578691;1;0;0;0;0.0
4579364;3;0;0;0;0.0
4580386;2;0;0;0;0.0
4580497;1;0;0;0;0.0
4580729;1;0;0;0;0.0
4580740;1;0;0;0;0.0
4584389;1;0;1;0;0.0
4584908;0;1;0;0;0.0
4586051;1;0;0;0;0.0
4587024;1;0;0;0;0.0
4587230;1;0;0;0;0.0
4587260;1;0;0;0;0.0
4589823;1;0;0;0;0.0
4590145;1;0;0;0;0.0
4590886;1;0;0;0;0.0
4591183;1;0;0;0;0.0
4591268;1;0;0;0;0.0
4592361;1;0;0;0;0.0
4594078;1;0;0;0;0.0
4595268;1;0;0;0;0.0
4595448;2;0;0;0;0.0
4596325;1;0;0;0;0.0
4596982;0;0;1;0;0.0
4597354;1;0;0;0;0.0
4597783;1;0;0;0;0.0
4597891;1;0;0;0;0.0
4598981;1;0;0;0;0.0
4599676;1;0;0;0;0.0
4600000;1;0;0;0;0.0
4600527;1;0;0;0;0.0
4600630;1;0;0;0;0.0
4601011;1;0;1;0;0.0
4601025;1;0;0;0;0.0
4601751;1;0;0;0;0.0
4601762;1;0;0;0;0.0
4604488;1;0;0;0;0.0
4604633;1;0;0;0;0.0
4604853;1;0;0;0;0.0
4605087;1;0;0;0;0.0
4606045;1;0;0;0;0.0
4608538;2;0;0;0;0.0
4609960;1;0;0;0;0.0
4610184;1;0;0;0;0.0
4611509;1;0;0;0;0.0
4612796;1;0;0;0;0.0
4613787;1;0;1;0;0.0
4614500;1;0;0;0;0.0
4614683;1;1;0;0;0.0
4614971;1;0;0;0;0.0
4617472;1;0;0;0;0.0
4617521;1;0;0;0;0.0
4617876;1;0;0;0;0.0
4618126;1;0;0;0;0.0
4618183;1;0;0;0;0.0
4621501;1;0;0;0;0.0
4622492;1;0;0;0;0.0
4622698;1;0;0;0;0.0
4623691;1;0;0;0;0.0
4623895;1;0;0;0;0.0
4628462;1;0;0;0;0.0
4628875;1;0;0;0;0.0
4629203;1;0;0;0;0.0
4629681;3;0;0;0;0.0
4629885;1;0;0;0;0.0
4629979;1;1;0;0;0.0
4629995;1;0;0;0;0.0
4630598;1;0;0;0;0.0
4630735;1;0;0;0;0.0
4630809;1;0;0;0;0.0
4632718;1;0;0;0;0.0
4633041;1;0;0;0;0.0
4635840;1;0;0;0;0.0
4636264;1;0;0;0;0.0
4637148;1;0;1;0;0.0
4639171;1;0;0;0;0.0
4639285;2;0;0;0;0.0
4640069;2;0;0;0;0.0
4641486;1;0;0;0;0.0
4642334;2;0;0;0;0.0
4642662;1;0;0;0;0.0
4643107;1;0;0;0;0.0
4643737;1;0;0;0;0.0
4644846;1;0;0;0;0.0
4645540;0;0;1;0;0.0
4645652;6;0;0;0;0.0
4645939;1;0;0;0;0.0
4646110;1;0;0;0;0.0
4647763;1;0;0;0;0.0
4648514;1;0;0;0;0.0
4649427;1;0;0;0;0.0
4649864;1;0;0;0;0.0
4650609;1;0;0;0;0.0
4651016;3;0;0;0;0.0
4651404;1;0;0;0;0.0
4652603;1;0;0;0;0.0
4653481;1;0;0;0;0.0
4654918;1;0;0;0;0.0
4655551;1;0;0;0;0.0
4657250;1;0;0;0;0.0
4658240;1;0;0;0;0.0
4659390;1;0;0;0;0.0
4661988;2;0;0;0;0.0
4663097;1;0;0;0;0.0
4663920;1;0;0;0;0.0
4664160;1;0;0;0;0.0
4665107;1;0;0;0;0.0
4665301;1;0;0;0;0.0
4667183;1;0;0;0;0.0
4667231;1;0;0;0;0.0
4667268;0;0;1;0;0.0
4668056;1;0;0;0;0.0
4669175;1;0;0;0;0.0
4669763;1;0;0;0;0.0
4670433;1;0;0;0;0.0
4670559;0;0;1;0;0.0
4670947;2;0;0;0;0.0
4673280;1;0;0;0;0.0
4673810;2;0;0;0;0.0
4674823;1;0;0;0;0.0
4675984;1;0;0;0;0.0
4676177;1;0;0;0;0.0
4677107;1;0;0;0;0.0
4677146;1;0;0;0;0.0
4677665;1;0;0;0;0.0
4680076;1;0;0;0;0.0
4680339;1;0;0;0;0.0
4681051;1;0;0;0;0.0
4681417;1;0;0;0;0.0
4683545;1;0;0;0;0.0
4686103;1;0;0;0;0.0
4686539;1;0;0;0;0.0
4686638;1;0;0;0;0.0
4687120;0;0;1;0;0.0
4687757;1;0;0;0;0.0
4688167;1;0;0;0;0.0
4688198;1;0;0;0;0.0
4688607;1;0;0;0;0.0
4689121;1;0;0;0;0.0
4689876;1;0;0;0;0.0
4690257;1;0;0;0;0.0
4690457;1;0;0;0;0.0
4690718;1;0;0;0;0.0
4692949;1;0;0;0;0.0
4693552;4;0;0;0;0.0
4694243;1;0;0;0;0.0
4694572;0;1;0;0;0.0
4694704;1;0;0;0;0.0
4695895;1;0;0;0;0.0
4695935;1;0;0;0;0.0
4696605;1;0;0;0;0.0
4697569;1;0;0;0;0.0
4697995;1;1;1;0;0.0
4698511;0;0;1;0;0.0
4698791;1;0;0;0;0.0
4699181;1;0;0;0;0.0
4699556;1;0;0;0;0.0
4700042;3;1;0;0;0.0
4700395;1;0;0;0;0.0
4702305;2;0;0;0;0.0
4703651;1;0;0;0;0.0
4703941;1;0;0;0;0.0
4704345;1;0;0;0;0.0
4704465;2;0;0;0;0.0
4705958;1;0;0;0;0.0
4706230;2;0;0;0;0.0
4706644;1;0;0;0;0.0
4706685;1;0;0;0;0.0
4707883;1;0;0;0;0.0
4711013;1;0;0;0;0.0
4711622;1;0;0;0;0.0
4712659;2;0;0;0;0.0
4712753;1;0;0;0;0.0
4713735;1;0;0;0;0.0
4715663;1;0;0;0;0.0
4716369;1;0;0;0;0.0
4717236;1;0;0;0;0.0
4717304;0;0;1;0;0.0
4717894;3;0;1;0;0.0
4719702;2;0;1;0;0.0
4723402;1;0;0;0;0.0
4723982;1;0;0;0;0.0
4724082;1;0;0;0;0.0
4724371;1;0;0;0;0.0
4725325;1;0;0;0;0.0
4727166;3;0;0;0;0.0
4727272;1;0;0;0;0.0
4729913;1;0;0;0;0.0
4730588;1;0;0;0;0.0
4735602;2;0;0;0;0.0
4736574;3;0;0;0;0.0
4738113;1;0;0;0;0.0
4738693;0;1;0;0;0.0
4739030;1;0;0;0;0.0
4739371;1;0;0;0;0.0
4739461;1;0;0;0;0.0
4739990;1;0;0;0;0.0
4740294;1;0;0;0;0.0
4740658;2;0;0;0;0.0
4740864;1;0;0;0;0.0
4742158;1;0;0;0;0.0
4742744;1;0;0;0;0.0
4742902;1;0;0;0;0.0
4743325;1;0;0;0;0.0
4744758;1;0;0;0;0.0
4745096;1;0;0;0;0.0
4745923;3;0;0;0;0.0
4746101;1;0;0;0;0.0
4747397;1;0;0;0;0.0
4748810;1;0;0;0;0.0
4749809;0;0;1;0;0.0
4750182;1;0;0;0;0.0
4751462;1;0;0;0;0.0
4751582;1;0;0;0;0.0
4753515;1;0;0;0;0.0
4754419;1;0;0;0;0.0
4755253;1;0;0;0;0.0
4755375;1;0;0;0;0.0
4756019;1;0;0;0;0.0
4756124;2;0;0;0;0.0
4756715;1;0;0;0;0.0
4757054;1;0;0;0;0.0
4757144;1;0;0;0;0.0
4761840;1;0;0;0;0.0
4762096;1;0;0;0;0.0
4763015;1;0;0;0;0.0
4764700;1;0;0;0;0.0
4767431;2;0;1;0;0.0
4768250;2;1;0;0;0.0
4768295;1;0;0;0;0.0
4768991;1;0;0;0;0.0
4769096;1;0;0;0;0.0
4770296;1;0;0;0;0.0
4773544;1;0;0;0;0.0
4774875;2;0;0;0;0.0
4774936;0;1;0;0;0.0
4776071;1;0;0;0;0.0
4776982;1;0;0;0;0.0
4777639;1;0;0;0;0.0
4778313;1;0;0;0;0.0
4778548;1;0;0;0;0.0
4779229;1;0;0;0;0.0
4779314;1;0;0;0;0.0
4779986;3;0;1;0;0.0
4780309;1;0;0;0;0.0
4781475;2;0;1;0;0.0
4781844;1;0;0;0;0.0
4781883;2;1;0;0;0.0
4783796;1;0;0;0;0.0
4785334;1;0;0;0;0.0
4785386;2;0;0;0;0.0
4786486;4;0;0;0;0.0
4788216;1;0;0;0;0.0
4788483;1;0;0;0;0.0
4792603;1;0;0;0;0.0
4793011;1;0;0;0;0.0
4793534;1;0;0;0;0.0
4793966;1;0;0;0;0.0
4794944;2;0;0;0;0.0
4795261;1;0;0;0;0.0
4795267;1;0;0;0;0.0
4796126;1;0;0;0;0.0
4798642;0;0;1;0;0.0
4799936;1;0;0;0;0.0
4800161;1;0;0;0;0.0
4800878;3;0;1;0;0.0
4801319;1;0;0;0;0.0
4802643;1;0;0;0;0.0
4802868;2;0;0;0;0.0
4803042;1;0;0;0;0.0
4803736;1;0;0;0;0.0
4803974;1;0;0;0;0.0
4806770;2;0;0;0;0.0
4806850;2;0;0;0;0.0
4807033;1;0;0;0;0.0
4807195;1;0;0;0;0.0
4807354;2;0;0;0;0.0
4807683;1;0;0;0;0.0
4808594;1;0;0;0;0.0
4808632;2;0;0;0;0.0
4808849;1;0;0;0;0.0
4809621;1;0;0;0;0.0
4809711;1;0;0;0;0.0
4810230;1;0;0;0;0.0
4810522;1;0;0;0;0.0
